Property ID,Property Name,Location,Type,Price,Date Listed,Date Sold,Sale Price,Sq Ft,Bedrooms,Bathrooms,Building Type,Year Built,Floor Level,Parking Spaces,Agent Name,Agent Contact Info,Property Status,Property Features
1910,Property 1910,Austin,House,687023,17-04-2024,13-05-2024,698404,1479,5,5,Detached,2012,,2,Laura Taylor,555-7388,Sold,Garden|Garage|Sauna
1911,Property 1911,Austin,Apartment,602051,08-01-2024,,,3764,4,4,Detached,2014,,1,Robert Black,555-1548,Available,Sauna|Barn
1912,Property 1912,Dallas,Commercial,391643,23-12-2023,15-04-2024,405114,3516,6,5,Office Building,2001,3,3,Sarah Johnson,555-7957,Sold,Elevator|Sauna|Garage|Gym
1913,Property 1913,Fort Worth,Commercial,785753,15-05-2024,08-05-2024,813753,3683,2,2,Office Building,2014,5,2,Emily Brown,555-1065,Sold,Fireplace|Barn|Pool|Elevator
1914,Property 1914,Houston,Commercial,313203,28-03-2024,09-09-2024,344403,3035,4,5,Ranch,2014,5,1,Robert Black,555-4967,Sold,Garage|Sauna
1915,Property 1915,Houston,House,535999,17-03-2024,,,3453,6,4,Office Building,2020,1,3,Michael Green,555-8698,Available,Garden|Fireplace
1916,Property 1916,Dallas,Apartment,892007,22-08-2024,,,2613,3,5,Condo,2006,5,2,Emily Brown,555-1704,Available,Garage|Fireplace|Gym
1917,Property 1917,Houston,House,719539,09-03-2024,,,3346,6,4,Office Building,2001,6,4,Laura Taylor,555-3873,Available,Elevator
1918,Property 1918,Dallas,House,870862,13-08-2024,,,1431,4,5,Office Building,2023,3,3,Robert Black,555-9464,Available,Barn|Gym|Garden
1919,Property 1919,Houston,Commercial,953677,20-06-2024,10-11-2024,973134,4394,3,2,Detached,2007,,3,John Doe,555-2209,Sold,Barn|Garden|Pool|Gym
1920,Property 1920,San Antonio,House,406160,14-10-2024,09-08-2024,428067,4119,6,4,Condo,2005,6,1,David Lee,555-2639,Sold,Garden
1921,Property 1921,Houston,Apartment,418466,04-04-2024,,,2082,3,2,Condo,2001,6,2,John Doe,555-5787,Available,Fireplace
1922,Property 1922,Houston,House,629847,23-10-2024,,,1332,5,2,Ranch,2018,9,3,Sarah Johnson,555-3154,Available,Elevator|Fireplace|Garden
1923,Property 1923,Dallas,Commercial,643508,09-09-2024,04-07-2024,663240,1253,3,3,Detached,2023,,3,Jane Smith,555-6345,Sold,Barn|Garage|Pool|Fireplace
1924,Property 1924,Dallas,House,394521,26-02-2024,,,1692,5,4,Ranch,2019,1,3,Michael Green,555-2201,Available,Pool|Elevator|Fireplace
1925,Property 1925,Fort Worth,Commercial,870093,24-02-2024,07-06-2024,892449,3903,5,4,Office Building,2013,9,4,Kevin Martinez,555-8707,Sold,Garden|Pool|Barn
1926,Property 1926,Houston,House,862375,02-02-2024,30-04-2024,877747,3471,3,4,Detached,2007,,4,David Lee,555-9123,Sold,Fireplace|Gym|Elevator|Sauna
1927,Property 1927,Fort Worth,House,404208,04-02-2024,,,3818,4,4,Condo,2017,10,3,David Lee,555-1089,Available,Sauna
1928,Property 1928,Houston,Commercial,543606,11-11-2024,,,3512,5,4,Condo,2019,1,1,David Lee,555-4319,Available,Garage|Sauna|Fireplace|Pool
1929,Property 1929,Austin,Apartment,787401,28-10-2024,16-03-2024,814920,4124,2,5,Condo,2005,3,4,Emily Brown,555-5464,Sold,Sauna|Fireplace|Elevator
1930,Property 1930,Houston,Commercial,447218,18-12-2023,,,1699,2,2,Ranch,2011,8,4,Kevin Martinez,555-7997,Available,Gym|Sauna|Garage|Pool
1931,Property 1931,Houston,Commercial,404839,21-07-2024,20-11-2024,447064,3857,4,4,Ranch,2006,2,1,Alice White,555-1701,Sold,Elevator|Gym|Garage
1932,Property 1932,San Antonio,Apartment,373492,07-01-2024,,,1633,6,5,Office Building,2008,1,1,Jane Smith,555-3254,Available,Sauna|Garden|Barn
1933,Property 1933,Dallas,Apartment,809778,02-02-2024,10-04-2024,821797,2934,5,5,Condo,2000,5,3,Emily Brown,555-1118,Sold,Garden
1934,Property 1934,San Antonio,Commercial,483803,14-04-2024,01-04-2024,515782,1351,5,2,Detached,2000,,3,John Doe,555-8810,Sold,Garage
1935,Property 1935,Austin,Commercial,486220,14-10-2024,09-05-2024,519668,4905,2,2,Ranch,2002,8,3,Kevin Martinez,555-5488,Sold,Garden|Gym
1936,Property 1936,Houston,House,365465,10-10-2024,,,3659,2,3,Detached,2007,,1,David Lee,555-6799,Available,Sauna|Fireplace|Garage|Pool
1937,Property 1937,Austin,House,571409,18-12-2023,,,4764,5,2,Detached,2000,,4,Alice White,555-2204,Available,Gym|Elevator|Garage|Sauna
1938,Property 1938,San Antonio,Commercial,855832,14-11-2024,04-04-2024,873350,4023,6,5,Ranch,2018,1,2,Robert Black,555-4561,Sold,Sauna|Garage
1939,Property 1939,Fort Worth,Apartment,818208,07-11-2024,06-03-2024,846992,2639,4,2,Condo,2007,3,4,Kevin Martinez,555-2735,Sold,Sauna|Barn|Elevator
1940,Property 1940,Dallas,House,446003,21-04-2024,,,1829,4,3,Detached,2017,,3,Sarah Johnson,555-5752,Available,Sauna|Fireplace|Gym|Garage
1941,Property 1941,Houston,House,301585,19-09-2024,,,1637,6,4,Detached,2018,,4,Sarah Johnson,555-1331,Available,Fireplace|Gym|Garage
1942,Property 1942,Fort Worth,House,842414,27-04-2024,,,1984,2,4,Detached,2008,,1,Jane Smith,555-2782,Available,Pool|Sauna|Elevator
1943,Property 1943,Dallas,House,806797,02-07-2024,20-02-2024,827330,3252,3,4,Ranch,2002,2,3,Laura Taylor,555-1182,Sold,Barn|Gym|Sauna|Elevator
1944,Property 1944,Austin,House,472466,12-02-2024,29-05-2024,484151,3539,5,5,Ranch,2010,5,4,Alice White,555-3450,Sold,Gym|Garage
1945,Property 1945,Dallas,Commercial,896230,19-03-2024,,,2372,5,3,Ranch,2005,2,2,John Doe,555-9164,Available,Sauna|Fireplace
1946,Property 1946,Austin,Apartment,452473,22-11-2024,,,1483,3,5,Condo,2009,3,1,Kevin Martinez,555-8850,Available,Garden|Gym|Pool|Barn
1947,Property 1947,Houston,Commercial,468802,08-11-2024,,,4959,4,3,Condo,2017,7,3,Robert Black,555-5410,Available,Fireplace
1948,Property 1948,Austin,Commercial,433843,12-08-2024,05-09-2024,480279,2037,6,2,Office Building,2020,5,3,Laura Taylor,555-4808,Sold,Pool|Elevator|Fireplace
1949,Property 1949,Dallas,Apartment,515495,07-02-2024,,,4667,5,4,Office Building,2019,10,2,Robert Black,555-8609,Available,Sauna|Barn|Pool
1950,Property 1950,Houston,Apartment,433630,18-12-2023,,,4812,4,2,Detached,2019,,4,Sarah Johnson,555-1548,Available,Garage
1951,Property 1951,Dallas,House,309929,05-03-2024,09-04-2024,347213,3796,2,5,Office Building,2005,9,4,David Lee,555-3464,Sold,Barn|Pool
1952,Property 1952,San Antonio,Commercial,865331,18-01-2024,27-11-2024,887025,3396,6,3,Ranch,2004,10,3,Laura Taylor,555-2892,Sold,Fireplace|Sauna
1953,Property 1953,Dallas,House,762646,07-10-2024,16-08-2024,805415,1900,6,2,Detached,2002,,2,Jane Smith,555-1683,Sold,Elevator|Fireplace
1954,Property 1954,Houston,Commercial,666758,02-07-2024,,,4768,4,3,Ranch,2020,1,2,Emily Brown,555-5890,Available,Garden|Fireplace
1955,Property 1955,San Antonio,Commercial,453864,12-05-2024,,,4002,2,3,Ranch,2022,2,4,Alice White,555-4676,Available,Pool|Gym|Garage
1956,Property 1956,Dallas,House,953619,05-08-2024,10-10-2024,999313,2923,3,3,Office Building,2018,10,1,Laura Taylor,555-9202,Sold,Gym
1957,Property 1957,San Antonio,Apartment,639056,25-07-2024,,,3736,2,2,Ranch,2017,7,3,Sarah Johnson,555-8691,Available,Fireplace|Pool
1958,Property 1958,Houston,Commercial,957320,16-07-2024,02-06-2024,968938,4370,2,5,Ranch,2016,8,2,Emily Brown,555-4959,Sold,Fireplace
1959,Property 1959,Houston,Commercial,450223,21-11-2024,,,4413,3,3,Detached,2018,,3,David Lee,555-1958,Available,Pool
1960,Property 1960,Fort Worth,Apartment,749209,18-02-2024,,,4540,6,4,Office Building,2013,8,4,John Doe,555-6173,Available,Sauna|Barn|Elevator
1961,Property 1961,Fort Worth,Commercial,553781,16-03-2024,,,2591,2,5,Detached,2010,,4,Laura Taylor,555-4710,Available,Garage|Gym
1962,Property 1962,Dallas,Apartment,360240,23-06-2024,03-12-2024,407455,4686,5,2,Detached,2010,,2,Alice White,555-2737,Sold,Elevator|Garden
1963,Property 1963,Fort Worth,Commercial,998379,02-12-2024,18-12-2023,1033772,2282,3,3,Condo,2003,1,2,Robert Black,555-7826,Sold,Gym|Barn|Garage
1964,Property 1964,Houston,House,769517,30-11-2024,,,3577,5,2,Detached,2003,,1,Kevin Martinez,555-8712,Available,Gym|Garage|Fireplace
1965,Property 1965,Dallas,Apartment,857025,04-07-2024,20-07-2024,877041,2398,3,3,Condo,2011,2,3,David Lee,555-5402,Sold,Garage|Garden
1966,Property 1966,Fort Worth,House,574955,07-01-2024,31-05-2024,608122,4821,2,2,Office Building,2002,9,3,John Doe,555-5092,Sold,Pool|Gym|Elevator
1967,Property 1967,Dallas,House,813623,27-10-2024,,,4736,6,4,Condo,2001,1,1,John Doe,555-2602,Available,Pool|Gym
1968,Property 1968,Austin,Commercial,862479,18-12-2023,,,4343,5,5,Condo,2007,8,2,Kevin Martinez,555-5993,Available,Fireplace|Gym|Pool
1969,Property 1969,Houston,Apartment,816524,24-06-2024,,,4194,3,4,Office Building,2009,8,4,Michael Green,555-1938,Available,Barn|Fireplace
1970,Property 1970,San Antonio,Apartment,901894,23-03-2024,,,3065,3,5,Office Building,2019,4,1,Jane Smith,555-3318,Available,Fireplace|Garage|Gym|Garden
1971,Property 1971,Fort Worth,House,990647,19-02-2024,24-03-2024,1026549,3279,6,2,Office Building,2005,10,2,Alice White,555-6018,Sold,Fireplace
1972,Property 1972,Austin,House,595628,29-06-2024,08-08-2024,629385,3272,6,2,Condo,2018,7,2,Robert Black,555-8660,Sold,Garden|Sauna
1973,Property 1973,Dallas,Apartment,745917,18-12-2023,19-01-2024,780239,4012,5,3,Office Building,2012,10,1,Sarah Johnson,555-2587,Sold,Barn|Sauna|Garage
1974,Property 1974,Dallas,House,581818,18-12-2023,,,3982,5,5,Condo,2013,4,2,Jane Smith,555-4018,Available,Gym|Elevator
1975,Property 1975,Austin,Commercial,740980,02-01-2024,,,1293,4,3,Ranch,2008,5,2,Kevin Martinez,555-6631,Available,Pool|Barn|Sauna|Fireplace
1976,Property 1976,Fort Worth,House,987633,02-12-2024,,,2204,4,3,Condo,2018,7,2,Robert Black,555-6341,Available,Pool|Gym|Garage|Sauna
1977,Property 1977,San Antonio,Apartment,331952,21-02-2024,,,2107,6,5,Detached,2000,,2,Alice White,555-9186,Available,Barn
1978,Property 1978,Austin,Apartment,892392,05-09-2024,,,2556,5,5,Ranch,2017,8,4,Jane Smith,555-6889,Available,Barn|Garden|Garage|Gym
1979,Property 1979,Dallas,House,979898,30-08-2024,02-10-2024,991377,3289,5,4,Condo,2005,4,4,Laura Taylor,555-1435,Sold,Garage|Pool
1980,Property 1980,Austin,Commercial,677216,24-05-2024,,,2638,3,3,Detached,2010,,3,Robert Black,555-5776,Available,Fireplace|Barn
1981,Property 1981,Houston,House,881378,26-03-2024,,,2920,4,2,Condo,2019,4,4,Laura Taylor,555-5184,Available,Garden
1982,Property 1982,Dallas,Commercial,325802,08-03-2024,19-01-2024,361525,2798,5,3,Detached,2010,,4,David Lee,555-9598,Sold,Elevator|Sauna|Gym|Pool
1983,Property 1983,San Antonio,Apartment,443917,24-05-2024,19-05-2024,481278,1079,6,2,Detached,2016,,4,Emily Brown,555-8361,Sold,Sauna|Garden
1984,Property 1984,Austin,Apartment,551102,29-01-2024,03-10-2024,585186,4757,4,2,Condo,2014,9,3,Emily Brown,555-8424,Sold,Fireplace|Garden|Gym|Garage
1985,Property 1985,Fort Worth,Apartment,731626,25-11-2024,18-06-2024,753709,4352,4,2,Ranch,2005,4,4,Emily Brown,555-2197,Sold,Garage|Elevator|Sauna|Fireplace
1986,Property 1986,Fort Worth,House,705425,25-12-2023,29-09-2024,725737,3250,6,2,Condo,2004,8,2,Michael Green,555-8392,Sold,Elevator|Sauna
1987,Property 1987,Houston,Commercial,378311,01-05-2024,,,2027,4,3,Detached,2017,,4,Emily Brown,555-3815,Available,Garden|Garage
1988,Property 1988,Dallas,Apartment,705846,17-06-2024,15-10-2024,735382,1905,3,2,Condo,2020,3,3,Sarah Johnson,555-3501,Sold,Garden
1989,Property 1989,Dallas,House,350543,24-05-2024,,,2581,3,2,Condo,2013,3,2,Laura Taylor,555-9392,Available,Fireplace|Barn
1990,Property 1990,Austin,House,415358,23-04-2024,,,1273,5,3,Office Building,2023,1,2,Michael Green,555-5500,Available,Sauna|Elevator
1991,Property 1991,Houston,House,831889,03-01-2024,,,2095,4,4,Ranch,2016,5,4,Kevin Martinez,555-9951,Available,Pool|Gym|Garage|Garden
1992,Property 1992,Austin,Commercial,446474,28-10-2024,31-07-2024,470166,4527,4,2,Ranch,2004,10,4,Kevin Martinez,555-7454,Sold,Elevator|Sauna|Gym|Garden
1993,Property 1993,Houston,Apartment,650502,27-06-2024,29-08-2024,667304,1216,6,4,Ranch,2005,1,1,Emily Brown,555-7346,Sold,Barn|Garage
1994,Property 1994,Austin,Commercial,797573,22-08-2024,,,2183,6,4,Office Building,2006,6,1,Jane Smith,555-2189,Available,Garden
1995,Property 1995,Fort Worth,Apartment,497302,17-09-2024,,,2281,2,3,Office Building,2014,5,3,David Lee,555-6265,Available,Pool
1996,Property 1996,San Antonio,Apartment,895223,26-12-2023,,,4041,3,4,Ranch,2006,10,1,Robert Black,555-7388,Available,Gym
1997,Property 1997,Dallas,House,905499,28-10-2024,07-01-2024,929845,1580,4,3,Detached,2020,,4,John Doe,555-2817,Sold,Pool|Garage|Sauna|Elevator
1998,Property 1998,Fort Worth,House,830378,08-02-2024,04-11-2024,847541,4296,3,2,Office Building,2017,3,2,Sarah Johnson,555-1547,Sold,Gym|Pool|Barn
1999,Property 1999,Dallas,House,791764,15-11-2024,,,2382,3,2,Ranch,2012,10,3,Emily Brown,555-9333,Available,Pool|Garage|Sauna|Gym
2000,Property 2000,Houston,Commercial,933434,16-02-2024,24-01-2024,955774,1759,3,4,Office Building,2006,2,2,Laura Taylor,555-2929,Sold,Barn|Sauna
2001,Property 2001,Houston,House,791129,15-10-2024,,,2144,4,2,Office Building,2023,6,3,Jane Smith,555-3086,Available,Pool
2002,Property 2002,Dallas,Commercial,838935,16-06-2024,,,4055,5,4,Ranch,2021,10,1,David Lee,555-2185,Available,Fireplace|Garage|Elevator
2003,Property 2003,Houston,Commercial,742434,21-11-2024,,,3880,2,2,Condo,2012,1,2,Alice White,555-2340,Available,Barn
2004,Property 2004,Fort Worth,Apartment,625232,29-03-2024,04-10-2024,637317,3365,3,4,Detached,2018,,3,Sarah Johnson,555-5310,Sold,Barn|Gym|Pool
2005,Property 2005,Austin,Apartment,440160,22-09-2024,,,3467,2,2,Condo,2019,1,2,Laura Taylor,555-1141,Available,Fireplace|Barn|Pool
2006,Property 2006,Fort Worth,House,403746,26-12-2023,,,1819,6,3,Ranch,2001,3,2,David Lee,555-9254,Available,Sauna|Elevator
2007,Property 2007,Austin,Commercial,981250,27-09-2024,,,4169,5,2,Detached,2000,,4,Emily Brown,555-3110,Available,Garage|Elevator
2008,Property 2008,Houston,House,369981,08-01-2024,,,3063,3,2,Office Building,2000,7,2,David Lee,555-7923,Available,Garage|Gym|Barn|Sauna
2009,Property 2009,Austin,Apartment,713947,31-10-2024,,,1279,2,3,Ranch,2006,6,1,Kevin Martinez,555-4383,Available,Elevator
2010,Property 2010,Fort Worth,Commercial,631499,27-07-2024,,,4718,5,2,Ranch,2006,7,2,John Doe,555-7423,Available,Pool
2011,Property 2011,Fort Worth,Apartment,774033,26-01-2024,23-01-2024,811832,1853,3,2,Ranch,2000,10,4,Michael Green,555-3605,Sold,Sauna|Garage|Elevator
2012,Property 2012,Houston,Commercial,390126,22-02-2024,,,2793,5,3,Ranch,2019,5,1,Sarah Johnson,555-6644,Available,Gym|Garden
2013,Property 2013,Dallas,House,651540,02-08-2024,,,3042,2,2,Ranch,2017,1,4,Sarah Johnson,555-5590,Available,Gym
2014,Property 2014,Dallas,Apartment,885247,31-05-2024,26-07-2024,934548,1089,3,4,Office Building,2002,5,3,Robert Black,555-6750,Sold,Barn|Pool|Sauna
2015,Property 2015,San Antonio,House,872640,03-01-2024,,,4307,4,4,Office Building,2016,4,4,Michael Green,555-1472,Available,Sauna|Elevator|Garage|Garden
2016,Property 2016,Houston,Apartment,431007,02-11-2024,,,3034,3,3,Condo,2009,9,2,Jane Smith,555-9027,Available,Barn
2017,Property 2017,San Antonio,Apartment,434206,05-04-2024,,,4270,3,3,Detached,2008,,3,John Doe,555-8200,Available,Sauna
2018,Property 2018,Austin,Commercial,672650,26-06-2024,13-09-2024,685450,4595,2,4,Office Building,2005,1,3,David Lee,555-6100,Sold,Barn|Garden
2019,Property 2019,Houston,Apartment,929581,28-04-2024,20-07-2024,952895,3606,4,5,Detached,2018,,2,David Lee,555-8176,Sold,Pool|Elevator
2020,Property 2020,Austin,House,994210,03-06-2024,,,1374,6,3,Ranch,2010,2,4,John Doe,555-2500,Available,Barn|Elevator
2021,Property 2021,Austin,Apartment,305822,15-05-2024,,,3728,3,4,Condo,2015,10,2,Jane Smith,555-3268,Available,Garden
2022,Property 2022,Houston,Apartment,869842,27-12-2023,,,4578,3,2,Detached,2000,,4,David Lee,555-1320,Available,Pool|Garden|Elevator
2023,Property 2023,San Antonio,Apartment,412946,06-08-2024,27-07-2024,431490,4901,2,3,Detached,2018,,2,Emily Brown,555-3703,Sold,Elevator|Fireplace
2024,Property 2024,Fort Worth,Commercial,370303,21-02-2024,15-01-2024,417076,1278,3,5,Condo,2021,6,4,Laura Taylor,555-1573,Sold,Pool
2025,Property 2025,Austin,House,362395,31-10-2024,25-02-2024,387509,1250,2,2,Condo,2014,6,1,Kevin Martinez,555-8856,Sold,Elevator|Garden|Fireplace
2026,Property 2026,San Antonio,House,687033,15-08-2024,14-07-2024,719365,3212,3,5,Detached,2014,,2,Robert Black,555-7071,Sold,Pool|Garden
2027,Property 2027,Houston,House,815846,24-01-2024,18-03-2024,855195,3326,6,2,Office Building,2000,3,2,Sarah Johnson,555-8429,Sold,Garden
2028,Property 2028,Fort Worth,House,308242,18-10-2024,15-12-2024,332697,4649,3,3,Ranch,2015,5,2,Alice White,555-9184,Sold,Barn
2029,Property 2029,Houston,Commercial,589650,13-06-2024,,,4997,6,2,Ranch,2019,2,1,Alice White,555-5584,Available,Garden|Gym
2030,Property 2030,Austin,House,692304,22-10-2024,,,4204,6,4,Condo,2023,10,4,Kevin Martinez,555-8447,Available,Gym
2031,Property 2031,Austin,Commercial,465865,05-06-2024,16-08-2024,498463,1334,2,5,Detached,2012,,4,David Lee,555-6493,Sold,Sauna|Garage|Barn|Fireplace
2032,Property 2032,San Antonio,House,579555,03-12-2024,18-07-2024,594811,3288,6,3,Detached,2017,,3,Kevin Martinez,555-1376,Sold,Garage|Pool|Barn
2033,Property 2033,San Antonio,Apartment,769260,30-12-2023,30-10-2024,799053,2667,2,5,Ranch,2016,6,3,Robert Black,555-2152,Sold,Gym|Garage|Elevator
2034,Property 2034,Houston,House,772797,14-07-2024,27-11-2024,791365,3283,5,5,Condo,2018,5,1,Kevin Martinez,555-1842,Sold,Garage
2035,Property 2035,Dallas,House,545905,20-06-2024,,,1463,6,4,Office Building,2023,10,3,David Lee,555-1904,Available,Gym
2036,Property 2036,San Antonio,House,578396,14-02-2024,12-05-2024,605899,3154,3,4,Condo,2016,4,4,Kevin Martinez,555-3273,Sold,Fireplace|Garage|Pool|Barn
2037,Property 2037,Austin,Apartment,602495,22-08-2024,,,4983,2,5,Ranch,2009,10,1,Michael Green,555-9957,Available,Fireplace
2038,Property 2038,Dallas,House,935990,20-01-2024,,,3005,3,5,Office Building,2012,1,2,Laura Taylor,555-9224,Available,Sauna
2039,Property 2039,Houston,House,808392,24-08-2024,06-08-2024,819991,2104,2,2,Condo,2015,1,4,Alice White,555-6148,Sold,Sauna|Barn
2040,Property 2040,Fort Worth,Apartment,773187,12-12-2024,05-04-2024,820798,4514,3,5,Detached,2013,,1,Robert Black,555-6760,Sold,Garden|Pool
2041,Property 2041,Fort Worth,Commercial,866464,03-08-2024,,,3710,3,4,Ranch,2008,6,1,Robert Black,555-9398,Available,Sauna
2042,Property 2042,Austin,Commercial,685179,22-10-2024,22-01-2024,723454,4577,3,4,Condo,2021,4,2,Sarah Johnson,555-5749,Sold,Garage
2043,Property 2043,Austin,House,306099,15-10-2024,19-02-2024,325151,1565,4,5,Condo,2016,1,1,Sarah Johnson,555-8987,Sold,Fireplace
2044,Property 2044,Houston,Apartment,981218,30-03-2024,,,3977,6,2,Condo,2017,3,4,Emily Brown,555-1492,Available,Gym
2045,Property 2045,San Antonio,Apartment,675196,07-03-2024,,,3774,4,5,Condo,2012,3,2,Michael Green,555-9329,Available,Fireplace|Garage|Gym
2046,Property 2046,Dallas,House,643100,02-01-2024,,,3761,5,4,Condo,2008,6,2,Michael Green,555-4535,Available,Sauna|Barn
2047,Property 2047,San Antonio,Commercial,767353,20-04-2024,02-07-2024,802223,3379,6,4,Condo,2013,6,2,Alice White,555-3127,Sold,Garden|Sauna
2048,Property 2048,Dallas,House,534319,11-05-2024,29-03-2024,563538,4618,6,5,Office Building,2013,5,4,Sarah Johnson,555-3113,Sold,Garage|Gym|Elevator|Barn
2049,Property 2049,Dallas,House,852307,15-12-2024,,,2730,4,4,Detached,2016,,2,David Lee,555-1825,Available,Pool
2050,Property 2050,Houston,Apartment,576312,28-05-2024,25-12-2023,616448,2419,2,5,Condo,2023,5,1,Jane Smith,555-6893,Sold,Barn
2051,Property 2051,Dallas,House,914863,28-02-2024,16-07-2024,947493,3770,4,5,Detached,2023,,4,Laura Taylor,555-3851,Sold,Elevator
2052,Property 2052,Austin,House,776294,28-01-2024,14-08-2024,823920,3612,3,2,Detached,2023,,1,Laura Taylor,555-4950,Sold,Gym|Pool|Elevator
2053,Property 2053,Houston,Apartment,985709,15-06-2024,,,3200,3,5,Condo,2012,2,1,David Lee,555-6017,Available,Sauna|Gym
2054,Property 2054,San Antonio,Apartment,984790,19-09-2024,14-04-2024,1005596,2606,4,2,Detached,2013,,1,Jane Smith,555-4627,Sold,Garage|Pool|Sauna|Fireplace
2055,Property 2055,Dallas,Commercial,358257,03-12-2024,,,4832,6,3,Ranch,2016,3,1,Emily Brown,555-7951,Available,Barn
2056,Property 2056,Austin,Commercial,341804,30-12-2023,,,3821,6,5,Detached,2006,,3,John Doe,555-8298,Available,Garage|Fireplace|Gym|Elevator
2057,Property 2057,Fort Worth,Commercial,431451,22-09-2024,,,1606,3,2,Office Building,2010,7,3,Laura Taylor,555-1207,Available,Garden|Fireplace|Elevator|Gym
2058,Property 2058,Houston,House,438333,14-04-2024,23-02-2024,481612,2452,3,4,Detached,2004,,3,David Lee,555-8908,Sold,Gym|Garage|Barn|Pool
2059,Property 2059,Houston,House,935447,02-07-2024,,,4433,5,3,Ranch,2011,1,4,Laura Taylor,555-4035,Available,Pool|Gym
2060,Property 2060,San Antonio,House,997156,10-11-2024,,,2477,6,5,Detached,2022,,3,David Lee,555-1694,Available,Fireplace|Barn
2061,Property 2061,Dallas,Commercial,376592,30-12-2023,09-08-2024,414751,4698,2,4,Ranch,2016,2,1,Michael Green,555-6551,Sold,Fireplace|Sauna
2062,Property 2062,Fort Worth,Commercial,900765,10-12-2024,06-07-2024,924700,4042,2,2,Ranch,2019,5,4,John Doe,555-8671,Sold,Sauna|Pool
